,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
57,0.04399998982747396,1.1239159602905075e-07,0.024666786193847656,0.0004715389511856095,0.001,1,10.0,linear,"{'C': 0.001, 'degree': 1, 'gamma': 10.0, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
55,0.04833348592122396,0.0012472349320385085,0.025999784469604492,0.0,0.001,1,1.0,poly,"{'C': 0.001, 'degree': 1, 'gamma': 1.0, 'kernel': 'poly'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
84,0.042999982833862305,0.0008166320698241736,0.024333397547403973,0.000471595136937897,0.001,8,1.0,linear,"{'C': 0.001, 'degree': 8, 'gamma': 1.0, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
63,0.04399998982747396,0.0024495068761416403,0.023333390553792317,0.0004713141679983425,0.001,4,0.0001,linear,"{'C': 0.001, 'degree': 4, 'gamma': 0.0001, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
54,0.04366691907246908,0.0016996590817492557,0.02299984296162923,1.1239159602905075e-07,0.001,1,1.0,linear,"{'C': 0.001, 'degree': 1, 'gamma': 1.0, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
81,0.04266659418741862,0.0009427969083140529,0.024666786193847656,0.0016995499801642211,0.001,8,0.01,linear,"{'C': 0.001, 'degree': 8, 'gamma': 0.01, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
66,0.04233328501383463,0.0004712579621498098,0.02566663424173991,0.0030912049312596277,0.001,4,0.01,linear,"{'C': 0.001, 'degree': 4, 'gamma': 0.01, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
51,0.04233328501383463,0.0004712579621498098,0.024000167846679688,0.0008166320698241736,0.001,1,0.01,linear,"{'C': 0.001, 'degree': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
69,0.04266651471455892,0.00047142655959197545,0.0236666997273763,0.00047142655959197545,0.001,4,1.0,linear,"{'C': 0.001, 'degree': 4, 'gamma': 1.0, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
78,0.04233328501383463,0.00047142655959197545,0.02500017484029134,0.0014142234528335457,0.001,8,0.0001,linear,"{'C': 0.001, 'degree': 8, 'gamma': 0.0001, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
72,0.05666669209798177,0.017913365945960647,0.03599985440572103,0.014165781569882227,0.001,4,10.0,linear,"{'C': 0.001, 'degree': 4, 'gamma': 10.0, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
48,0.042999823888142906,1.1239159602905075e-07,0.0236666997273763,0.00047142655959197545,0.001,1,0.0001,linear,"{'C': 0.001, 'degree': 1, 'gamma': 0.0001, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
60,0.04399998982747396,0.0008163400698263976,0.02499993642171224,1.1239159602905075e-07,0.001,4,1e-06,linear,"{'C': 0.001, 'degree': 4, 'gamma': 1e-06, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
45,0.05133342742919922,0.007408670780853777,0.024666627248128254,0.00047142655959197545,0.001,1,1e-06,linear,"{'C': 0.001, 'degree': 1, 'gamma': 1e-06, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
75,0.044333457946777344,0.0004715389511856095,0.02433323860168457,0.00047137035374583886,0.001,8,1e-06,linear,"{'C': 0.001, 'degree': 8, 'gamma': 1e-06, 'kernel': 'linear'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
136,0.04800009727478027,0.0,0.02999989191691081,0.005656837616373553,1000.0,1,1e-06,poly,"{'C': 1000.0, 'degree': 1, 'gamma': 1e-06, 'kernel': 'poly'}",0.9756637168141593,0.977728285077951,0.9820627802690582,0.9784706755753526,0.002664570510247646,29,0.9854748603351955,0.9922048997772829,0.9889012208657048,0.9888603269927277,0.0027476792576825357
100,0.042999982833862305,0.0,0.021666685740152996,0.0004714827855295644,1,1,1.0,poly,"{'C': 1, 'degree': 1, 'gamma': 1.0, 'kernel': 'poly'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
147,0.04066673914591471,0.00047148278552956437,0.020999908447265625,0.0,1000.0,1,10.0,linear,"{'C': 1000.0, 'degree': 1, 'gamma': 10.0, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
145,0.0429999033610026,0.0016329721386832868,0.02066667874654134,0.00047142655959197545,1000.0,1,1.0,poly,"{'C': 1000.0, 'degree': 1, 'gamma': 1.0, 'kernel': 'poly'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
144,0.05233327547709147,0.01322466947005929,0.0236666202545166,0.005185411065992315,1000.0,1,1.0,linear,"{'C': 1000.0, 'degree': 1, 'gamma': 1.0, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
142,0.04466652870178223,0.0023570203581329582,0.11833326021830241,0.13835780389354888,1000.0,1,0.01,poly,"{'C': 1000.0, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
141,0.04233344395955404,0.003399396092727396,0.020999908447265625,0.0014141110612375166,1000.0,1,0.01,linear,"{'C': 1000.0, 'degree': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
168,0.03966673215230306,0.0012472136936510618,0.02066659927368164,0.001247128731420033,1000.0,8,0.0001,linear,"{'C': 1000.0, 'degree': 8, 'gamma': 0.0001, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
139,0.0473332405090332,0.005436458953610812,0.021666685740152996,0.0004714827453418679,1000.0,1,0.0001,poly,"{'C': 1000.0, 'degree': 1, 'gamma': 0.0001, 'kernel': 'poly'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
138,0.044999917348225914,0.0008164374096054778,0.038333495457967125,0.02170002646286625,1000.0,1,0.0001,linear,"{'C': 1000.0, 'degree': 1, 'gamma': 0.0001, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
135,0.04033327102661133,0.00047137035374583886,0.02066667874654134,0.00047142655959197545,1000.0,1,1e-06,linear,"{'C': 1000.0, 'degree': 1, 'gamma': 1e-06, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
132,0.040666659673055015,0.0004712579621498098,0.020999987920125324,0.0008165347377806026,1,8,10.0,linear,"{'C': 1, 'degree': 8, 'gamma': 10.0, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
153,0.041333516438802086,0.001247107496288445,0.019666512807210285,0.000471595136937897,1000.0,4,0.0001,linear,"{'C': 1000.0, 'degree': 4, 'gamma': 0.0001, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
129,0.040666659673055015,0.00047142655959197545,0.020333290100097656,0.00047137035374583886,1,8,1.0,linear,"{'C': 1, 'degree': 8, 'gamma': 1.0, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
126,0.04133335749308268,0.00047142655959197545,0.019666671752929688,0.00047137035374583886,1,8,0.01,linear,"{'C': 1, 'degree': 8, 'gamma': 0.01, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
165,0.04033342997233073,0.0009428530990877068,0.020333290100097656,0.0009427407074916777,1000.0,8,1e-06,linear,"{'C': 1000.0, 'degree': 8, 'gamma': 1e-06, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
123,0.04000004132588705,0.0008167294057348078,0.020999908447265625,0.0021602742712654127,1,8,0.0001,linear,"{'C': 1, 'degree': 8, 'gamma': 0.0001, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
156,0.04033335049947103,0.0004714827453418679,0.019666751225789387,0.00047142655959197545,1000.0,4,0.01,linear,"{'C': 1000.0, 'degree': 4, 'gamma': 0.01, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
90,0.040666659673055015,0.00047142655959197545,0.020999908447265625,0.0008164374018695076,1,1,1e-06,linear,"{'C': 1, 'degree': 1, 'gamma': 1e-06, 'kernel': 'linear'}",0.9712389380530974,0.9755011135857461,0.984304932735426,0.9769858945805494,0.00543639463011057,46,1.0,1.0,1.0,1.0,0.0
